country_code,country,province,city,population,latitude,longitude
AW,Aruba,,Oranjestad,50887.5,12.53038373,-70.02899195
AU,Australia,New South Wales,Central Coast,3026,-33.42004148,151.3000048
AU,Australia,Queensland,Sunshine Coast,57215.5,-26.67998777,153.0500272
AU,Australia,New South Wales,Bourke,2475,-30.1,145.9333333
AU,Australia,Northern Territory,Pine Creek,505,-13.81617348,131.816698
AU,Australia,Northern Territory,Adelaide River,237,-13.2495414,131.0999975
AU,Australia,Northern Territory,McMinns Lagoon,5025,-12.53289264,131.0500264
AU,Australia,Northern Territory,Newcastle Waters,10,-17.55279295,133.4672432
AU,Australia,Western Australia,Ravensthorpe,639,-33.58287392,120.0333345
AU,Australia,Western Australia,Wagin,1037.5,-33.29958372,117.3499841
AU,Australia,Western Australia,Roebourne,11281.5,-20.7829317,117.1333048
AU,Australia,Western Australia,Pannawonica,686,-21.63657469,116.3250337
AU,Australia,Western Australia,Tom Price,1822,-22.69346108,117.7930578
AU,Australia,Western Australia,Kalbarri,1537,-27.66618081,114.1666642
AU,Australia,Western Australia,Mount Magnet,424,-28.06620807,117.8166739
AU,Australia,Western Australia,Morawa,259,-29.21626707,116.0000406
AU,Australia,Western Australia,Port Denison,1213,-29.28282632,114.9166442
AU,Australia,Western Australia,Merredin,2054,-31.48284707,118.2666723
AU,Australia,Western Australia,Mount Barker,1771.5,-34.632784,117.6666056
AU,Australia,Western Australia,Katanning,3140,-33.69955931,117.5500752
AU,Australia,Western Australia,Narrogin,3995,-32.93288776,117.1666361
AU,Australia,Western Australia,Gingin,1446,-31.34957355,115.9000468
AU,Australia,Western Australia,Bunbury,26683.5,-33.34428384,115.6502429
AU,Australia,Western Australia,Kwinana,18817.5,-32.23939004,115.7702356
AU,Australia,Western Australia,Southern Cross,187,-31.216145,119.3166857
AU,Australia,Northern Territory,Kaltukatjara,355,-25.78841429,128.9973352
AU,Australia,Australian Capital Territory,Queanbeyan,32408,-35.3546004,149.2113468
AU,Australia,New South Wales,Tweed Heads,33065,-28.1825834,153.5466377
AU,Australia,New South Wales,Ivanhoe,265,-32.89960814,144.3000187
AU,Australia,New South Wales,Wilcannia,442,-31.56620115,143.3833304
AU,Australia,New South Wales,Merimbula,3607.5,-36.89962238,149.9000386
AU,Australia,New South Wales,Echuca,13460,-36.12959186,144.750017
AU,Australia,New South Wales,Deniliquin,6019.5,-35.5295768,144.9500048
AU,Australia,New South Wales,Nowra,61036.5,-34.88284625,150.6000476
AU,Australia,New South Wales,Ulladulla,6811,-35.34953611,150.4700297
AU,Australia,New South Wales,Batemans Bay,5604,-35.68961871,150.2073067
AU,Australia,New South Wales,Cooma,5661.5,-36.23955931,149.1200345
AU,Australia,New South Wales,Tumut,4873,-35.30959023,148.2200378
AU,Australia,New South Wales,Leeton,6277,-34.54493406,146.3973067
AU,Australia,New South Wales,Young,6422,-34.30959959,148.2900077
AU,Australia,New South Wales,Cowra,5729.5,-33.82962889,148.6800097
AU,Australia,New South Wales,Forbes,4076.5,-33.38960407,148.0199983
AU,Australia,New South Wales,Goulburn,16444,-34.74957273,149.7101794
AU,Australia,New South Wales,Kiama,10379,-34.70957518,150.8400329
AU,Australia,New South Wales,Katoomba,20334.5,-33.70694904,150.320013
AU,Australia,New South Wales,Richmond,9720,-33.59951373,150.7399873
AU,Australia,New South Wales,Lithgow,10338,-33.49610919,150.152788
AU,Australia,New South Wales,Parkes,7160,-33.12956826,148.170015
AU,Australia,New South Wales,Bathurst,6111,-33.41962807,149.5700329
AU,Australia,New South Wales,Maitland,10026.5,-32.72096271,151.555028
AU,Australia,New South Wales,Singleton,8340.5,-32.56949909,151.1600134
AU,Australia,New South Wales,Mudgee,5391,-32.58960122,149.5801098
AU,Australia,New South Wales,Muswellbrook,8171,-32.26956907,150.890004
AU,Australia,New South Wales,Taree,30131.5,-31.89760211,152.4618461
AU,Australia,New South Wales,Kempsey,10681,-31.08736733,152.8220308
AU,Australia,New South Wales,Gunnedah,6204,-30.9870117,150.2622904
AU,Australia,New South Wales,Coffs Harbour,48961,-30.3070532,153.1122973
AU,Australia,New South Wales,Narrabri,6105.5,-30.33190957,149.7874357
AU,Australia,New South Wales,Inverell,6845.5,-29.7667761,151.1125744
AU,Australia,New South Wales,Yamba,1806,-29.42299136,153.353312
AU,Australia,New South Wales,Ballina,13997.5,-28.86135333,153.5679801
AU,Australia,New South Wales,Wagga Wagga,45549,-35.12215981,147.3399882
AU,Australia,New South Wales,Scone,4624,-32.07960651,150.8501098
AU,Australia,New South Wales,Byron Bay,5244.5,-28.65650796,153.6128869
AU,Australia,South Australia,Berri,4523,-34.28293455,140.6000378
AU,Australia,South Australia,Peterborough,1351,-32.96616738,138.8333239
AU,Australia,South Australia,Wallaroo,2442,-33.9328784,137.6332938
AU,Australia,South Australia,Clare,2729,-33.8328845,138.6000048
AU,Australia,South Australia,Meningie,850,-35.69954059,139.3333451
AU,Australia,South Australia,Kingston South East,206,-36.83280475,139.8500577
AU,Australia,South Australia,Bordertown,1976,-36.31619546,140.7666426
AU,Australia,South Australia,Penola,1513,-37.38295205,140.8166654
AU,Australia,South Australia,Kingoonya,50,-30.89957518,135.2999996
AU,Australia,South Australia,Kimba,636,-33.14961871,136.4333671
AU,Australia,South Australia,Streaky Bay,614.5,-32.81187176,134.2149296
AU,Australia,South Australia,Cowell,537,-33.68286782,136.9166451
AU,Australia,South Australia,Tumby Bay,1791,-34.38292845,136.0833109
AU,Australia,South Australia,Andamooka,528,-30.43097329,137.1655704
AU,Australia,South Australia,Woomera,450,-31.14958576,136.8000114
AU,Australia,South Australia,Port Pirie,12417,-33.19106321,137.9900162
AU,Australia,South Australia,Gawler,15542.5,-34.60735919,138.7263537
AU,Australia,South Australia,Murray Bridge,14185.5,-35.12960122,139.2600162
AU,Australia,South Australia,Victor Harbor,7489,-35.55960081,138.6173164
AU,Australia,Victoria,Hamilton,6992.5,-37.73119953,142.0234135
AU,Australia,Victoria,Ouyen,912,-35.06619424,142.3166772
AU,Australia,Victoria,Colac,7450,-38.33953449,143.5800109
AU,Australia,Victoria,Stawell,4596,-37.05961261,142.7600093
AU,Australia,Victoria,Horsham,11985.5,-36.70960814,142.1900183
AU,Australia,Victoria,Ararat,5464,-37.27954751,142.9099743
AU,Australia,Victoria,Maryborough,5838.5,-37.04958738,143.729976
AU,Australia,Victoria,Bairnsdale,9427,-37.82959145,147.6099975
AU,Australia,Victoria,Sale,17701.5,-38.10957436,147.0600052
AU,Australia,Victoria,Traralgon,16982.5,-38.19959471,146.5300118
AU,Australia,Victoria,Wonthaggi,4471.5,-38.60949217,145.5900175
AU,Australia,Victoria,Cranbourne,249955,-38.09960081,145.2833695
AU,Australia,Victoria,Ballarat,73404,-37.55958209,143.8400468
AU,Australia,Victoria,Melton,29750,-37.68954832,144.570028
AU,Australia,Victoria,Seymour,3693,-37.03423948,145.1273067
AU,Australia,Victoria,Shepparton,33430.5,-36.37458982,145.3913732
AU,Australia,Victoria,Cobram,4659,-35.91963051,145.6500138
AU,Australia,Victoria,Swan Hill,9073,-35.33961424,143.5400134
AU,Australia,Victoria,Sunbury,18677.5,-37.56960732,144.7100195
AU,Australia,Queensland,Proserpine,3976,-20.41623574,148.5834781
AU,Australia,Queensland,Theodore,246,-24.94949909,150.0833349
AU,Australia,Queensland,Eidsvold,459,-25.36621784,151.1333483
AU,Australia,Queensland,Barcaldine,1068,-23.56617267,145.2833695
AU,Australia,Queensland,Winton,1157,-22.39962889,143.0332743
AU,Australia,Queensland,Longreach,2894,-23.44959064,144.2500476
AU,Australia,Queensland,Caboolture,26495.5,-27.08296059,152.9499816
AU,Australia,Queensland,Warwick,10024,-28.22924721,152.0203226
AU,Australia,Queensland,Kingaroy,7494.5,-26.53896279,151.840592
AU,Australia,Queensland,Dalby,9818.5,-27.19385822,151.2657434
AU,Australia,Queensland,Bongaree,10327.5,-27.07872313,153.1508996
AU,Australia,Queensland,Gympie,11338,-26.18859658,152.6709289
AU,Australia,Queensland,Ingham,5996.5,-18.64957355,146.1666231
AU,Australia,Queensland,Birdsville,283,-25.89962197,139.3666247
AU,Australia,Queensland,Bedourie,142,-24.34958738,139.4666186
AU,Australia,Queensland,Boulia,402.5,-22.89959837,139.9000288
AU,Australia,Queensland,Richmond,296,-20.71626911,143.1333199
AU,Australia,Queensland,Burketown,186.5,-17.71609048,139.5666125
AU,Australia,Queensland,Hervey Bay,25114,-25.28870319,152.8409444
AU,Australia,Queensland,Biloela,4366.5,-24.39356403,150.4960746
AU,Australia,Queensland,Yeppoon,6450.5,-23.13291746,150.7567305
AU,Australia,Queensland,Emerald,7489,-23.51222247,148.1673278
AU,Australia,Queensland,Moranbah,7357,-22.00156533,148.0380334
AU,Australia,Queensland,Charters Towers,8369.5,-20.08090737,146.2587105
AU,Australia,Queensland,Ayr,7166,-19.57024087,147.3994677
AU,Australia,Queensland,Atherton,6132.5,-17.27027789,145.469353
AU,Australia,Queensland,Port Douglas,2004.5,-16.48458812,145.4587219
AU,Australia,Tasmania,Smithton,3351,-40.83292234,145.1166613
AU,Australia,Tasmania,Scottsdale,1683.5,-41.14949217,147.5166699
AU,Australia,Tasmania,Bicheno,177,-41.87838825,148.2886124
AU,Australia,Tasmania,Oatlands,1157,-42.29960285,147.3666015
AU,Australia,Tasmania,Queenstown,1658,-42.08292356,145.5500199
AU,Australia,Tasmania,Kingston,12652,-42.99113686,147.3084139
AU,Australia,Northern Territory,Tennant Creek,3490.5,-19.65002928,134.200015
AU,Australia,Northern Territory,Yulara,930,-25.24054075,130.9888932
AU,Australia,Northern Territory,Erldunda,10,-25.23330605,133.1999727
AU,Australia,Western Australia,Norseman,1004,-32.20001259,121.7666137
AU,Australia,Western Australia,Halls Creek,1209,-18.26670286,127.7667126
AU,Australia,Western Australia,Kununurra,5229.5,-15.76659707,128.7333203
AU,Australia,Western Australia,Derby,3199,-17.29999184,123.9666345
AU,Australia,Western Australia,Onslow,573,-21.65759354,115.0962959
AU,Australia,Western Australia,Exmouth,1085,-21.93109987,114.1233469
AU,Australia,Western Australia,Carnarvon,7392,-24.89983803,113.6501066
AU,Australia,Western Australia,Newman,2678,-23.36659829,119.7333011
AU,Australia,Western Australia,Meekatharra,654,-26.59999266,118.4832999
AU,Australia,Western Australia,Three Springs,190,-29.53330198,115.7499784
AU,Australia,Western Australia,Manjimup,4016.5,-34.23332518,116.1500057
AU,Australia,Western Australia,Northam,5330,-31.65658323,116.6533858
AU,Australia,Western Australia,Esperance,7205,-33.857307,121.8888973
AU,Australia,Western Australia,Leonara,227,-28.88150714,121.3280358
AU,Australia,Western Australia,Laverton,316,-28.62700071,122.4040425
AU,Australia,Western Australia,Wyndham,734.5,-15.37395953,128.3600614
AU,Australia,New South Wales,Albury,68534,-36.06003538,146.9200138
AU,Australia,New South Wales,Forster-Tuncurry,13275.5,-32.19313963,152.5266483
AU,Australia,New South Wales,Port Macquarie,42070,-31.44501992,152.9186657
AU,Australia,New South Wales,Tamworth,35080,-31.10261188,150.9171342
AU,Australia,New South Wales,Grafton,7871.5,-29.71199909,152.9376827
AU,Australia,New South Wales,Moree,8062,-29.469895,149.8300687
AU,Australia,New South Wales,Goondiwindi,4251,-28.55480874,150.325284
AU,Australia,New South Wales,Lismore,28065.5,-28.81665322,153.2931132
AU,Australia,New South Wales,Wollongong,201319.5,-34.41538125,150.890004
AU,Australia,South Australia,Ceduna,1252.5,-32.09913464,133.6622674
AU,Australia,South Australia,Mount Gambier,21818.5,-37.83134845,140.7650406
AU,Australia,South Australia,Port Augusta,11186.5,-32.49002073,137.7700297
AU,Australia,Victoria,Warrnambool,29882,-38.37999713,142.4700012
AU,Australia,Victoria,Mildura,33324.5,-34.18500771,142.1513643
AU,Australia,Victoria,Geelong,149336,-38.16749505,144.3956335
AU,Australia,Queensland,Camooweal,187,-19.91673134,138.1166752
AU,Australia,Queensland,Quilpie,560,-26.61663247,144.2500476
AU,Australia,Queensland,Charleville,1900,-26.40000486,146.2500288
AU,Australia,Queensland,Hughenden,421,-20.85000771,144.2000248
AU,Australia,Queensland,Caloundra,33737,-26.80003213,153.1333296
AU,Australia,Queensland,Roma,4560.5,-26.55937498,148.7907006
AU,Australia,Queensland,Toowoomba,86711,-27.56453327,151.9555204
AU,Australia,Queensland,Georgetown,818,-18.30003416,143.5332955
AU,Australia,Queensland,Thargomindah,203,-27.99995888,143.816689
AU,Australia,Queensland,Weipa,2830,-12.66663125,141.8666272
AU,Australia,Queensland,Karumba,173,-17.48333982,140.8334086
AU,Australia,Queensland,Cloncurry,1202,-20.69999103,140.4999922
AU,Australia,Queensland,Maryborough,18920.5,-25.54910073,152.7209
AU,Australia,Queensland,Bundaberg,46062,-24.87906411,152.3508968
AU,Australia,Queensland,Gladstone,29055,-23.8533386,151.2467264
AU,Australia,Queensland,Bowen,10983,-20.00132566,148.208669
AU,Australia,Queensland,Innisfail,9707,-17.53134723,146.0386722
AU,Australia,Queensland,Mackay,66053.5,-21.14389158,149.1500069
AU,Australia,Tasmania,Burnie,18490.5,-41.06660317,145.9166642
AU,Australia,Tasmania,Launceston,65106.5,-41.44983559,147.1301818
AU,Australia,Northern Territory,Katherine,8171.5,-14.46662474,132.266593
AU,Australia,Western Australia,Busselton,9595,-33.65640949,115.3486592
AU,Australia,Western Australia,Mandurah,52866,-32.52348259,115.7470567
AU,Australia,Western Australia,Broome,11890.5,-17.96177069,122.2307681
AU,Australia,Western Australia,Kalgoorlie,32058,-30.73539915,121.4600175
AU,Australia,Western Australia,Albany,25179,-35.0169466,117.8916048
AU,Australia,Western Australia,Port Hedland,8997,-20.31040241,118.6060315
AU,Australia,Western Australia,Karratha,16636,-20.73037677,116.8700134
AU,Australia,Western Australia,Geraldton,27065,-28.76663043,114.5999711
AU,Australia,New South Wales,Griffith,11664.5,-34.29001422,146.0400158
AU,Australia,New South Wales,Orange,36708,-33.27999835,149.0999841
AU,Australia,New South Wales,Dubbo,30467.5,-32.25995726,148.5973274
AU,Australia,New South Wales,Armidale,21793.5,-30.51231199,151.667476
AU,Australia,New South Wales,Broken Hill,17232.5,-31.94995034,141.4331136
AU,Australia,South Australia,Port Lincoln,12438.5,-34.73324298,135.86658
AU,Australia,South Australia,Whyalla,21102,-33.02502684,137.5614119
AU,Australia,Victoria,Portland,10324.5,-38.33999957,141.5900032
AU,Australia,Victoria,Bendigo,68790,-36.75999266,144.2800199
AU,Australia,Victoria,Wangaratta,11369.5,-36.36001707,146.3
AU,Australia,Queensland,Windorah,158,-25.43324217,142.6501969
AU,Australia,Queensland,Mount Isa,27596,-20.72386554,139.490028
AU,Australia,Queensland,Rockhampton,59024.5,-23.36391111,150.5200008
AU,Australia,Queensland,Cairns,132107,-16.88783986,145.7633309
AU,Australia,Queensland,Gold Coast,429954.5,-28.08150429,153.4482458
AU,Australia,Tasmania,Devonport,17932.5,-41.19266757,146.3311017
AU,Australia,Northern Territory,Darwin,82973,-12.42535398,130.8500386
AU,Australia,Northern Territory,Alice Springs,26949,-23.70099648,133.8800345
AU,Australia,Australian Capital Territory,Canberra,280866,-35.28302855,149.1290262
AU,Australia,New South Wales,Newcastle,816285.5,-32.84534788,151.8150122
AU,Australia,South Australia,Adelaide,990677,-34.93498777,138.6000048
AU,Australia,Queensland,Townsville,129212,-19.24995034,146.7699971
AU,Australia,Queensland,Brisbane,1393176.5,-27.45503091,153.0350927
AU,Australia,Tasmania,Hobart,64285,-42.85000853,147.2950297
AU,Australia,Western Australia,Perth,1206108,-31.95501463,115.8399987
AU,Australia,Victoria,Melbourne,2131812.5,-37.82003131,144.9750162
AU,Australia,New South Wales,Sydney,4135711,-33.92001097,151.1851798
AT,Austria,Vorarlberg,Bregenz,26928,47.51669707,9.766701588
AT,Austria,Burgenland,Eisenstadt,13165,47.83329908,16.53329747
AT,Austria,Niederösterreich,Wiener Neustadt,60621.5,47.81598187,16.24995357
AT,Austria,Steiermark,Graz,242780,47.0777582,15.41000484
AT,Austria,Kärnten,Klagenfurt,88588,46.62034426,14.3100203
AT,Austria,Oberösterreich,Linz,265161.5,48.31923281,14.28878129
AT,Austria,Oberösterreich,Passau,50000,48.56704714,13.46660925
AT,Austria,Salzburg,Salzburg,178274,47.81047833,13.0400203
AT,Austria,Tirol,Innsbruck,133840.5,47.28040733,11.4099906
AT,Austria,Wien,Vienna,2065500,48.20001528,16.36663896
AZ,Azerbaijan,Gadabay,Gadabay,8657,40.5655556,45.8161111
AZ,Azerbaijan,Goranboy,Goranboy,7333,40.6102778,46.7897222
AZ,Azerbaijan,Tovuz,Tovuz,12626,40.9922222,45.6288889
AZ,Azerbaijan,Tovuz,Agdam,0,40.9052778,45.5563889
AZ,Azerbaijan,Qabala,Qabala,11867,40.9813889,47.8458333
AZ,Azerbaijan,Oguz,Oguz,6876,41.0708333,47.4583333
AZ,Azerbaijan,Ganca,Ganca,301699.5,40.68499595,46.35002844
AZ,Azerbaijan,Yevlax,Yevlax,50014,40.61719647,47.15003129
AZ,Azerbaijan,Sumqayit,Sumqayt,272154.5,40.58001528,49.62998328
AZ,Azerbaijan,?li Bayramli,Ali Bayramli,70452,39.93230288,48.92025915
AZ,Azerbaijan,Göyçay,Goycay,35031.5,40.65342165,47.74058956
AZ,Azerbaijan,Astara,Lankaran,60180,38.7540027,48.85106441
AZ,Azerbaijan,S?ki,Saki,63579.5,41.19232932,47.17054683
AZ,Azerbaijan,Xocali,Stepanakert,57473,39.81564333,46.75196773
AZ,Azerbaijan,Z?ngilan,Kapan,37724,39.20152061,46.41498572
AZ,Azerbaijan,Naxçivan,Naxcivan,79771,39.2092204,45.41220455
AZ,Azerbaijan,Baki,Baku,2007150,40.39527203,49.86221716
BH,Bahrain,,Manama,360697,26.23613629,50.58305172
BD,Bangladesh,Dhaka,Tangail,180144,24.24997845,89.92003048
BD,Bangladesh,Sylhet,Sylhet,237000,24.90355613,91.87360632
BD,Bangladesh,Dhaka,Mymensingh,330126,24.75041302,90.3800024
BD,Bangladesh,Dhaka,Jamalpur,167900,24.90042971,89.95000281
BD,Bangladesh,Dhaka,Narayanganj,223622,23.62040448,90.49999508
BD,Bangladesh,Khulna,Jessore,243987,23.17043194,89.19997107
BD,Bangladesh,Barisal,Barisal,202242,22.70040895,90.37498979
BD,Bangladesh,Chittagong,Comilla,389411,23.47041363,91.16998002
BD,Bangladesh,Rajshahi,Pabna,137888,24.00038129,89.24999385
BD,Bangladesh,Rajshahi,Nawabganj,142361,24.58039756,88.34999711
BD,Bangladesh,Rajshahi,Saidpur,232209,25.80042645,88.99998328
BD,Bangladesh,Rajshahi,Rangpur,285564,25.75001609,89.28001786
BD,Bangladesh,Khulna,Khulna,1447669.5,22.839987,89.56000077
BD,Bangladesh,Rajshahi,Rajshahi,755066.5,24.37498374,88.6050203
BD,Bangladesh,Dhaka,Dhaka,9899167,23.72305971,90.40857947
BD,Bangladesh,Chittagong,Chittagong,4224611,22.32999229,91.79996741
BB,Barbados,Saint Michael,Bridgetown,143865,13.10200258,-59.61652674
BY,Belarus,Brest,Baranavichy,156514.5,53.13684572,26.01344031
BY,Belarus,Vitsyebsk,Polatsk,79216,55.48938946,28.78598425
BY,Belarus,Minsk,Maladzyechna,96055,54.31878908,26.86532629
BY,Belarus,Brest,Pinsk,120838.5,52.12786338,26.09405554
BY,Belarus,Homyel',Mazyr,100936,52.04595624,29.27215613
BY,Belarus,Mahilyow,Mahilyow,343527,53.89850466,30.32465002
BY,Belarus,Mahilyow,Babruysk,212821.5,53.12656211,29.19278113
BY,Belarus,Vitsyebsk,Orsha,130276.5,54.51531455,30.42154333
BY,Belarus,Hrodna,Lida,99126,53.88847943,25.28464758
BY,Belarus,Hrodna,Hrodna,285867,53.67787213,23.83409013
BY,Belarus,Minsk,Barysaw,127694.5,54.22600405,28.49215206
BY,Belarus,Homyel',Homyel,472337.5,52.43001548,31.00000932
BY,Belarus,Vitsyebsk,Vitsyebsk,333318.5,55.18871014,30.18533036
BY,Belarus,Brest,Brest,266775,52.09998395,23.69998979
BY,Belarus,Minsk,Minsk,1691069,53.89997744,27.56662716
BE,Belgium,Hainaut,Mons,91277,50.44599911,3.939003561
BE,Belgium,Limburg,Hasselt,69222,50.96400317,5.483997561
BE,Belgium,Arlon,Arlon,26179,49.68330313,5.816700472
BE,Belgium,East Flanders,Gent,337914.5,51.02999758,3.700021931
BE,Belgium,Liege,Liege,472803,50.62999615,5.580010537
BE,Belgium,Brugge,Brugge,131589,51.22037355,3.230024779
BE,Belgium,Namur,Namur,97155.5,50.47039349,4.870028034
BE,Belgium,Charleroi,Charleroi,272749.5,50.42039654,4.450001992
BE,Belgium,Antwerp,Antwerpen,689902.5,51.22037355,4.415017048
BE,Belgium,Brussels,Brussels,1381011,50.83331708,4.333316608
BZ,Belize,Cayo,El Cayo,13451,17.15599807,-89.06100252
BZ,Belize,Corozal,Corozal,8724,18.39799811,-88.3880005
BZ,Belize,Stann Creek,Dangriga,8506,16.97003522,-88.22000045
BZ,Belize,Belize,Belize City,62244.5,17.49871096,-88.18837447
BZ,Belize,Orange Walk,Orange Walk,18066.5,18.09043194,-88.5599797
BZ,Belize,Toledo,Punta Gorda,6387,16.1003467,-88.81001612
BZ,Belize,Cayo,Belmopan,14300.5,17.25203351,-88.767073
BJ,Benin,Mono,Lokossa,86971,6.615000092,1.715004457
BJ,Benin,Alibori,Kandi,73483,11.13036582,2.940016641
BJ,Benin,Atlantique,Ouidah,83503,6.360372741,2.089991006
BJ,Benin,Zou,Abomey,82154,7.190399596,1.98999711
BJ,Benin,Atakora,Natitingou,65356.5,10.32041526,1.389982054
BJ,Benin,Donga,Djougou,152708.5,9.700427265,1.680041869
BJ,Benin,Borgou,Parakou,176303,9.340009988,2.620036172
BJ,Benin,Ouémé,Porto-Novo,267084,6.483310973,2.616625528
BJ,Benin,Ouémé,Cotonou,726292,6.400008564,2.519990599
BM,Bermuda,,Hamilton,32910,32.29419029,-64.78393742
BT,Bhutan,Thimphu,Paro,15000,27.3833011,89.51670065
BT,Bhutan,Punakha,Punakha,5000,27.63330305,89.83330266
BT,Bhutan,Wangdi Phodrang,Wangdue Prodrang,5000,27.43329603,89.91669667
BT,Bhutan,Thimphu,Thimphu,88930.5,27.47298586,89.63901404
BO,Bolivia,Cochabamba,Punata,20758.5,-17.55000242,-65.83997115
BO,Bolivia,Cochabamba,Cliza,12235,-17.58999998,-65.9299915
BO,Bolivia,Cochabamba,Quillacollo,227052,-17.39998574,-66.27999597
BO,Bolivia,Cochabamba,Puerto Villarroel,1778,-16.87004393,-64.78001001
BO,Bolivia,Chuquisaca,Tarabuco,2364,-19.18003213,-64.91994979
BO,Bolivia,El Beni,Guayaramerin,36008,-10.82999917,-65.4099974
BO,Bolivia,El Beni,Santa Ana,234478,-13.7600012,-65.57996118
BO,Bolivia,El Beni,Baures,2422,-13.58001219,-63.58005742
BO,Bolivia,La Paz,Sica Sica,1006,-17.33001585,-67.72998499
BO,Bolivia,La Paz,Rurrenabaque,11749,-14.46001015,-67.55999536
BO,Bolivia,La Paz,Sorata,2190,-15.79000649,-68.66005742
BO,Bolivia,La Paz,Achacachi,8447,-16.08332192,-68.66656865
BO,Bolivia,La Paz,Viacha,34776,-16.65000568,-68.2999502
BO,Bolivia,La Paz,Quime,3224.5,-16.98001137,-67.22001612
BO,Bolivia,Potosí,Llallagua,28069,-18.42002684,-66.63999984
